timestamp,cost,alpha0,alpha1,V0,V1,k_ryr0,k_ryr1,k_ryr2,k_ryr3,Vm,km,gca,F,R,T,Jer,Ve,Ke,Vp,Kp,gamma,delta_SMC,k_RyR
28/08/2025 17:09,0.055203564,0.05,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.070425529,0.041286771,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.131745924,0.063713229,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.104434754,0.027426458,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.059088,0.042937695,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.045096005,0.050873243,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.092004038,0.048561261,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.160868181,0.055777681,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.105127528,0.052746572,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.055328689,0.049990145,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.041817745,0.051588791,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.048962736,0.051753739,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.042190026,0.051273127,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.041330809,0.051468218,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.04142031,0.051434885,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.041303719,0.051501551,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.041371914,0.051534885,0.25,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.258328222,0.051501551,0.970365878,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,168.2046277,0.051501551,1.554634122,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.310995089,0.051501551,0.609268244,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.310422858,0.051501551,0.790056781,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.110523656,0.051501551,1.193536489,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.278182497,0.051501551,1.331463511,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.617045028,0.051501551,1.145628273,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.146649413,0.051501551,1.246219923,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.590705589,0.051501551,1.149716551,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.122429625,0.051501551,1.21365977,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.102694205,0.051501551,1.176798762,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.423545064,0.051501551,1.166454278,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.105091047,0.051501551,1.183192005,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.10508392,0.051501551,1.17284752,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.102489192,0.051501551,1.178016125,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.102683884,0.051501551,1.178404741,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.102322611,0.051501551,1.177609461,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.102283506,0.051501551,1.177299801,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.102288182,0.051501551,1.177266454,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.10228069,0.051501551,1.17737336,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.10228883,0.051501551,1.177463543,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.102282381,0.051501551,1.177406708,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.102280854,0.051501551,1.177340013,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.10228069,0.051501551,1.17737336,-60,-30,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.629391788,0.051501551,1.17737336,-60,-32.86625258,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.102417141,0.051501551,1.17737336,-60,-28.33374742,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.523680501,0.051501551,1.17737336,-60,-25.53250517,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.102734987,0.051501551,1.17737336,-60,-29.00115792,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.102637144,0.051501551,1.17737336,-60,-28.66197773,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.087418352,0.051501551,1.17737336,-60,-27.26376809,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.758912561,0.051501551,1.17737336,-60,-26.6024845,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.103962169,0.051501551,1.17737336,-60,-27.67246382,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.106150349,0.051501551,1.17737336,-60,-27.01118023,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.096379104,0.051501551,1.17737336,-60,-27.41987597,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.117455281,0.051501551,1.17737336,-60,-27.16728811,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.116295298,0.051501551,1.17737336,-60,-27.32339599,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.104958343,0.051501551,1.17737336,-60,-27.22691602,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.106169342,0.051501551,1.17737336,-60,-27.28654392,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.096986156,0.051501551,1.17737336,-60,-27.24969185,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.098098658,0.051501551,1.17737336,-60,-27.27246768,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.087801051,0.051501551,1.17737336,-60,-27.25839144,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.092113581,0.051501551,1.17737336,-60,-27.26709104,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.086505427,0.051501551,1.17737336,-60,-27.26128838,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.086502103,0.051501551,1.17737336,-60,-27.26132175,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.086488542,0.051501551,1.17737336,-60,-27.26156555,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.086601986,0.051501551,1.17737336,-60,-27.26240685,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.086488139,0.051501551,1.17737336,-60,-27.26161887,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.086488383,0.051501551,1.17737336,-60,-27.26165224,0.0072,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.027946537,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.044773463,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.017546925,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.036345155,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.023974239,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031154524,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.033137169,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.030672711,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031976241,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031909574,0.334,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.296408813,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,2.076991187,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,0.813982374,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.51913157,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.11213831,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,0.923066319,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.039919236,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,0.995285394,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.039517677,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.067504468,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.050455857,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.043943867,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.041456508,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040506422,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040143521,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040064722,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.039998035,0.5,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,1.546654412,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,1.940731756,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,3.109268244,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,3.831463511,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,3.470365878,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.662927023,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.938781068,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.833414199,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.768293892,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.856481449,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.808540455,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.823913274,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.842225105,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.829785169,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.836779665,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.832028033,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.835605511,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:09,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834208678,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.835045685,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834512142,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.83483185,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834628055,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834750172,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834666325,38,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,147.4956134,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,236.3043866,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,291.1912269,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,325.1131597,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,352.8352029,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,342.2463247,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,363.2112321,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,369.6239708,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,362.1030361,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,365.3741839,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,366.9974581,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,364.5268785,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,365.9942195,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,364.6262954,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,365.0885159,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,365.6110164,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,365.2650684,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,365.4646459,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,365.3325055,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
28/08/2025 17:10,0.100868092,0.051501551,1.17737336,-60,-27.26161887,0.031942908,1.040031379,2.834699693,365.4087373,-50,12,16,96485,8345,310,0.1,4.5,0.1,4.5,0.4,5.5,0.05,5
