time,AM,AMP
295.1,0.5790970742610043,0.0015434360767170308
295.2,0.5791458660037836,0.0015427407087340583
295.3,0.5791946209691287,0.001542045988318419
295.40000000000003,0.5792433391982849,0.0015413519146292298
295.5,0.5792920207324364,0.001540658486830715
295.6,0.5793406656127063,0.0015399657040857662
295.7,0.5793892738801569,0.0015392735655570533
295.8,0.5794378455757887,0.001538582070411798
295.90000000000003,0.5794863807405398,0.0015378912178199977
296.0,0.5795348794152914,0.0015372010069479858
296.1,0.5795833416408609,0.001536511436968091
296.2,0.5796317674580078,0.0015358225070480902
296.3,0.5796801569074286,0.001535134216364531
296.40000000000003,0.5797285100297601,0.0015344465640926286
296.5,0.5797768268655804,0.001533759549406044
296.6,0.5798251074554076,0.0015330731714821022
296.7,0.5798733518396971,0.0015323874295004591
296.8,0.579921560058845,0.0015317023226417703
296.90000000000003,0.5799697321531913,0.001531017850085692
297.0,0.5800178681630118,0.0015303340110170982
297.1,0.5800659681285285,0.0015296508046156454
297.2,0.5801140320898943,0.00152896823007298
297.3,0.580162060087214,0.0015282862865717561
297.40000000000003,0.5802100521605253,0.0015276049733012886
297.5,0.5802580083498108,0.0015269242894501156
297.6,0.5803059286949926,0.0015262442342105498
297.7,0.5803538132359329,0.0015255648067730165
297.8,0.5804016620124365,0.0015248860063332703
297.90000000000003,0.5804494750642495,0.001524207832084512
298.0,0.5804972524310579,0.0015235302832246056
298.1,0.5805449941524917,0.0015228533589500826
298.2,0.5805927002681232,0.0015221770584585848
298.3,0.5806403708174623,0.0015215013809515288
298.40000000000003,0.5806880058399635,0.0015208263256307752
298.5,0.5807356053750221,0.0015201518917006274
298.6,0.5807831694619782,0.0015194780783620576
298.7,0.5808306981401105,0.0015188048848221447
298.8,0.5808781914486421,0.0015181323102876343
298.90000000000003,0.5809256494267377,0.0015174603539663822
299.0,0.580973072113505,0.0015167890150683538
299.1,0.5810204595479933,0.0015161182928037364
299.2,0.5810678117691975,0.0015154481863846048
299.3,0.5811151288160499,0.001514778695025698
299.40000000000003,0.5811624107274308,0.0015141098179404233
299.5,0.5812096575421606,0.0015134415543456292
299.6,0.5812568692990059,0.0015127739034568322
299.7,0.5813040460366734,0.001512106864492102
299.8,0.5813511877938126,0.0015114404366739498
299.90000000000003,0.5813982946090196,0.0015107746192217775
300.0,0.5814453665208315,0.001510109411358429
300.1,0.5814924035677297,0.0015094448123086357
300.2,0.581539405788141,0.0015087808212942422
300.3,0.5815863732204324,0.0015081174375447537
300.40000000000003,0.5816333059029196,0.0015074546602853456
